1,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2185.jpg,0,[0, 8],[1.0000, 0.0000]
9281,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1914.jpg,9,[9, 1],[1.0000, 0.0000]
9282,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7982.jpg,9,[9, 3],[1.0000, 0.0000]
9283,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9270.jpg,9,[9, 1],[1.0000, 0.0000]
9284,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9303.jpg,9,[9, 1],[0.9999, 0.0001]
9285,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4588.jpg,9,[9, 0],[1.0000, 0.0000]
9286,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1298.jpg,9,[9, 1],[1.0000, 0.0000]
9287,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2534.jpg,9,[9, 0],[1.0000, 0.0000]
9288,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3169.jpg,9,[9, 8],[1.0000, 0.0000]
9289,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5408.jpg,9,[9, 8],[1.0000, 0.0000]
9290,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3504.jpg,9,[9, 3],[1.0000, 0.0000]
9291,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9773.jpg,9,[9, 1],[1.0000, 0.0000]
9292,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_554.jpg,9,[9, 5],[1.0000, 0.0000]
9293,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4460.jpg,9,[9, 1],[1.0000, 0.0000]
9294,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_50.jpg,9,[9, 6],[1.0000, 0.0000]
9295,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3397.jpg,9,[9, 1],[1.0000, 0.0000]
9296,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2926.jpg,9,[9, 1],[1.0000, 0.0000]
9297,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_451.jpg,9,[9, 2],[1.0000, 0.0000]
9298,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7805.jpg,9,[9, 1],[1.0000, 0.0000]
9299,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7767.jpg,9,[9, 1],[1.0000, 0.0000]
9300,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2460.jpg,9,[9, 1],[1.0000, 0.0000]
9301,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2305.jpg,9,[9, 8],[0.9986, 0.0014]
9302,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1487.jpg,9,[9, 1],[0.9979, 0.0021]
9303,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2493.jpg,9,[9, 1],[1.0000, 0.0000]
9304,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3036.jpg,9,[9, 8],[0.9350, 0.0633]
9305,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3609.jpg,9,[9, 1],[1.0000, 0.0000]
9306,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1893.jpg,9,[9, 1],[1.0000, 0.0000]
9307,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4796.jpg,9,[9, 5],[1.0000, 0.0000]
9308,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2873.jpg,9,[9, 1],[1.0000, 0.0000]
9309,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_14.jpg,9,[9, 1],[1.0000, 0.0000]
9310,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2700.jpg,9,[9, 1],[1.0000, 0.0000]
9311,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8652.jpg,9,[9, 8],[1.0000, 0.0000]
9312,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8922.jpg,9,[9, 1],[1.0000, 0.0000]
9313,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6207.jpg,9,[9, 1],[1.0000, 0.0000]
9314,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7770.jpg,9,[9, 1],[1.0000, 0.0000]
9315,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3305.jpg,9,[9, 0],[1.0000, 0.0000]
9316,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9349.jpg,9,[9, 8],[1.0000, 0.0000]
9317,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4297.jpg,9,[9, 1],[1.0000, 0.0000]
9318,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7512.jpg,9,[9, 1],[1.0000, 0.0000]
9319,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1066.jpg,9,[1, 9],[0.8932, 0.1068]
9320,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4439.jpg,9,[9, 3],[0.9992, 0.0008]
9321,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9122.jpg,9,[9, 5],[0.7398, 0.2241]
9322,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5952.jpg,9,[9, 1],[1.0000, 0.0000]
9323,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9382.jpg,9,[9, 1],[1.0000, 0.0000]
9324,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4851.jpg,9,[9, 0],[1.0000, 0.0000]
9325,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_486.jpg,9,[9, 1],[1.0000, 0.0000]
9326,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5573.jpg,9,[9, 6],[1.0000, 0.0000]
9327,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1359.jpg,9,[9, 1],[1.0000, 0.0000]
9328,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4235.jpg,9,[9, 7],[1.0000, 0.0000]
9329,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2355.jpg,9,[1, 0],[0.6112, 0.2790]
9330,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5440.jpg,9,[9, 8],[1.0000, 0.0000]
9331,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9069.jpg,9,[9, 1],[1.0000, 0.0000]
9332,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9409.jpg,9,[9, 0],[1.0000, 0.0000]
9333,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2517.jpg,9,[9, 1],[1.0000, 0.0000]
9334,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6545.jpg,9,[9, 0],[0.6112, 0.2705]
9335,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1697.jpg,9,[9, 1],[1.0000, 0.0000]
9336,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2186.jpg,9,[1, 9],[0.8652, 0.1348]
9337,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9147.jpg,9,[9, 1],[0.9998, 0.0002]
9338,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1896.jpg,9,[9, 8],[0.9982, 0.0017]
9339,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3812.jpg,9,[9, 1],[0.8212, 0.1730]
9340,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7444.jpg,9,[9, 1],[0.9195, 0.0805]
9341,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4761.jpg,9,[9, 3],[1.0000, 0.0000]
9342,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2387.jpg,9,[9, 5],[0.9997, 0.0003]
9343,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8797.jpg,9,[9, 2],[1.0000, 0.0000]
9344,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8871.jpg,9,[9, 8],[1.0000, 0.0000]
9345,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8742.jpg,9,[9, 8],[0.9999, 0.0001]
9346,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5484.jpg,9,[9, 1],[1.0000, 0.0000]
9347,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9529.jpg,9,[9, 3],[0.9960, 0.0026]
9348,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4536.jpg,9,[9, 1],[1.0000, 0.0000]
9349,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7950.jpg,9,[9, 3],[1.0000, 0.0000]
9350,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9219.jpg,9,[9, 3],[1.0000, 0.0000]
9351,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5941.jpg,9,[9, 8],[0.9997, 0.0003]
9352,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8006.jpg,9,[8, 9],[0.6663, 0.2995]
9353,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9280.jpg,9,[9, 1],[1.0000, 0.0000]
9354,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9526.jpg,9,[9, 0],[1.0000, 0.0000]
9355,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7220.jpg,9,[9, 6],[1.0000, 0.0000]
9356,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4324.jpg,9,[9, 1],[1.0000, 0.0000]
9357,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6882.jpg,9,[9, 8],[1.0000, 0.0000]
9358,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8972.jpg,9,[9, 0],[0.9998, 0.0002]
9359,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1915.jpg,9,[9, 1],[1.0000, 0.0000]
9360,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4791.jpg,9,[9, 6],[0.9389, 0.0221]
9361,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4481.jpg,9,[9, 1],[1.0000, 0.0000]
9362,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_411.jpg,9,[9, 1],[0.8647, 0.0991]
9363,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3229.jpg,9,[9, 8],[1.0000, 0.0000]
9364,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_651.jpg,9,[9, 1],[0.9504, 0.0496]
9365,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5109.jpg,9,[9, 0],[1.0000, 0.0000]
9366,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1171.jpg,9,[9, 0],[1.0000, 0.0000]
9367,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7786.jpg,9,[9, 8],[1.0000, 0.0000]
9368,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6983.jpg,9,[9, 1],[1.0000, 0.0000]
9369,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5596.jpg,9,[9, 1],[1.0000, 0.0000]
9370,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4335.jpg,9,[9, 3],[1.0000, 0.0000]
9371,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5152.jpg,9,[9, 3],[0.9999, 0.0001]
9372,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7942.jpg,9,[9, 5],[0.9067, 0.0894]
9373,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9060.jpg,9,[9, 3],[1.0000, 0.0000]
9374,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5765.jpg,9,[9, 8],[1.0000, 0.0000]
9375,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2402.jpg,9,[9, 0],[1.0000, 0.0000]
9376,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_171.jpg,9,[9, 6],[0.9737, 0.0255]
9377,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7661.jpg,9,[9, 1],[0.9999, 0.0001]
9378,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9518.jpg,9,[1, 9],[1.0000, 0.0000]
9379,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1841.jpg,9,[1, 9],[0.7741, 0.2259]
9380,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6891.jpg,9,[9, 0],[1.0000, 0.0000]
9381,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5608.jpg,9,[9, 1],[1.0000, 0.0000]
9382,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9143.jpg,9,[9, 0],[0.9976, 0.0020]
9383,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3979.jpg,9,[9, 1],[1.0000, 0.0000]
9384,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7578.jpg,9,[9, 1],[1.0000, 0.0000]
9385,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_136.jpg,9,[9, 1],[1.0000, 0.0000]
9386,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1104.jpg,9,[9, 1],[1.0000, 0.0000]
9387,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1834.jpg,9,[9, 1],[0.9999, 0.0001]
9388,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1814.jpg,9,[9, 1],[0.9953, 0.0047]
9389,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8000.jpg,9,[9, 8],[1.0000, 0.0000]
9390,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_625.jpg,9,[9, 1],[1.0000, 0.0000]
9391,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8426.jpg,9,[9, 1],[1.0000, 0.0000]
9392,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2975.jpg,9,[4, 2],[0.8770, 0.0963]
9393,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9898.jpg,9,[9, 8],[1.0000, 0.0000]
9394,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8066.jpg,9,[9, 1],[0.9991, 0.0007]
9395,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8946.jpg,9,[9, 1],[1.0000, 0.0000]
9396,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_545.jpg,9,[9, 8],[1.0000, 0.0000]
9397,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3168.jpg,9,[9, 8],[0.9932, 0.0062]
9398,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7234.jpg,9,[9, 8],[1.0000, 0.0000]
9399,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_517.jpg,9,[9, 1],[1.0000, 0.0000]
9400,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2296.jpg,9,[9, 6],[1.0000, 0.0000]
9401,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5868.jpg,9,[9, 0],[0.9998, 0.0002]
9402,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3166.jpg,9,[9, 1],[0.8632, 0.1368]
9403,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6811.jpg,9,[9, 4],[1.0000, 0.0000]
9404,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4904.jpg,9,[9, 5],[0.9986, 0.0008]
9405,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9796.jpg,9,[9, 1],[1.0000, 0.0000]
9406,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6724.jpg,9,[9, 8],[1.0000, 0.0000]
9407,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_940.jpg,9,[9, 1],[1.0000, 0.0000]
9408,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8116.jpg,9,[9, 0],[1.0000, 0.0000]
9409,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5416.jpg,9,[9, 1],[0.5068, 0.4932]
9410,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1465.jpg,9,[9, 1],[1.0000, 0.0000]
9411,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8312.jpg,9,[9, 1],[0.9850, 0.0150]
9412,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7872.jpg,9,[9, 0],[1.0000, 0.0000]
9413,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2290.jpg,9,[9, 1],[1.0000, 0.0000]
9414,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8731.jpg,9,[1, 9],[0.9680, 0.0320]
9415,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5311.jpg,9,[9, 1],[1.0000, 0.0000]
9416,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2126.jpg,9,[9, 1],[1.0000, 0.0000]
9417,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_225.jpg,9,[9, 1],[1.0000, 0.0000]
9418,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9545.jpg,9,[9, 1],[1.0000, 0.0000]
9419,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7113.jpg,9,[9, 1],[0.8346, 0.1654]
9420,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2744.jpg,9,[9, 1],[1.0000, 0.0000]
9421,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9868.jpg,9,[9, 1],[1.0000, 0.0000]
9422,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9674.jpg,9,[9, 1],[1.0000, 0.0000]
9423,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3121.jpg,9,[9, 1],[1.0000, 0.0000]
9424,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1815.jpg,9,[9, 1],[1.0000, 0.0000]
9425,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8931.jpg,9,[9, 8],[1.0000, 0.0000]
9426,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7581.jpg,9,[9, 1],[1.0000, 0.0000]
9427,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6570.jpg,9,[9, 8],[1.0000, 0.0000]
9428,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_415.jpg,9,[9, 1],[1.0000, 0.0000]
9429,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1199.jpg,9,[9, 0],[1.0000, 0.0000]
9430,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5170.jpg,9,[9, 1],[1.0000, 0.0000]
9431,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_1282.jpg,9,[9, 7],[1.0000, 0.0000]
9432,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4928.jpg,9,[9, 8],[1.0000, 0.0000]
9433,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8727.jpg,9,[9, 0],[0.9998, 0.0001]
9434,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2954.jpg,9,[9, 1],[1.0000, 0.0000]
9435,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2446.jpg,9,[9, 0],[1.0000, 0.0000]
9436,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2670.jpg,9,[9, 1],[1.0000, 0.0000]
9437,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_23.jpg,9,[9, 1],[1.0000, 0.0000]
9438,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6749.jpg,9,[9, 1],[1.0000, 0.0000]
9439,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7075.jpg,9,[9, 1],[1.0000, 0.0000]
9440,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3638.jpg,9,[9, 1],[1.0000, 0.0000]
9441,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9357.jpg,9,[9, 1],[1.0000, 0.0000]
9442,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_76.jpg,9,[9, 0],[1.0000, 0.0000]
9443,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9828.jpg,9,[9, 1],[1.0000, 0.0000]
9444,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4979.jpg,9,[9, 1],[1.0000, 0.0000]
9445,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2703.jpg,9,[9, 0],[0.9808, 0.0192]
9446,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9199.jpg,9,[9, 1],[1.0000, 0.0000]
9447,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7046.jpg,9,[9, 2],[1.0000, 0.0000]
9448,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6672.jpg,9,[9, 1],[1.0000, 0.0000]
9449,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3409.jpg,9,[9, 1],[1.0000, 0.0000]
9450,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7451.jpg,9,[9, 1],[0.9995, 0.0005]
9451,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7543.jpg,9,[9, 8],[0.9999, 0.0001]
9452,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8355.jpg,9,[9, 8],[1.0000, 0.0000]
9453,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8927.jpg,9,[9, 1],[1.0000, 0.0000]
9454,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9159.jpg,9,[9, 3],[1.0000, 0.0000]
9455,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9177.jpg,9,[9, 3],[1.0000, 0.0000]
9456,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5041.jpg,9,[9, 1],[0.9565, 0.0435]
9457,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3288.jpg,9,[9, 8],[1.0000, 0.0000]
9458,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5916.jpg,9,[9, 3],[1.0000, 0.0000]
9459,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3086.jpg,9,[9, 0],[1.0000, 0.0000]
9460,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8936.jpg,9,[9, 8],[1.0000, 0.0000]
9461,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5137.jpg,9,[9, 1],[1.0000, 0.0000]
9462,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7122.jpg,9,[9, 1],[1.0000, 0.0000]
9463,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6522.jpg,9,[9, 1],[0.6380, 0.3620]
9464,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6649.jpg,9,[9, 1],[1.0000, 0.0000]
9465,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_666.jpg,9,[9, 1],[1.0000, 0.0000]
9466,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2944.jpg,9,[9, 8],[1.0000, 0.0000]
9467,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9516.jpg,9,[9, 1],[1.0000, 0.0000]
9468,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2521.jpg,9,[9, 5],[0.9744, 0.0133]
9469,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3727.jpg,9,[9, 1],[1.0000, 0.0000]
9470,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_530.jpg,9,[9, 8],[1.0000, 0.0000]
9471,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2902.jpg,9,[9, 1],[1.0000, 0.0000]
9472,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_5248.jpg,9,[9, 0],[1.0000, 0.0000]
9473,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_6136.jpg,9,[9, 3],[1.0000, 0.0000]
9474,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_2960.jpg,9,[9, 0],[0.9856, 0.0144]
9475,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_969.jpg,9,[9, 0],[1.0000, 0.0000]
9476,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8805.jpg,9,[9, 1],[1.0000, 0.0000]
9477,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_611.jpg,9,[9, 1],[1.0000, 0.0000]
9478,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4330.jpg,9,[9, 1],[1.0000, 0.0000]
9479,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8814.jpg,9,[9, 1],[1.0000, 0.0000]
9480,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_3062.jpg,9,[9, 1],[1.0000, 0.0000]
9481,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4768.jpg,9,[9, 3],[1.0000, 0.0000]
9482,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4284.jpg,9,[9, 1],[1.0000, 0.0000]
9483,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_660.jpg,9,[9, 1],[1.0000, 0.0000]
9484,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7699.jpg,9,[9, 1],[1.0000, 0.0000]
9485,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_8488.jpg,9,[9, 1],[0.9977, 0.0023]
9486,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_4255.jpg,9,[9, 6],[0.9976, 0.0024]
9487,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_9718.jpg,9,[9, 1],[0.8843, 0.1135]
9488,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/9/9_7799.jpg,9,[9, 5],[1.0000, 0.0000]
